GAME_ID,GAME_DATE,HOME,HOME_WIN,HOME_PTS,AWAY,AWAY_WL,AWAY_PTS,HOME_GP,AWAY_GP,HOME_GAMES_WON,AWAY_GAMES_WON,HOME_WIN_PCT,AWAY_WIN_PCT,HOME_AVG_PTS,AWAY_AVG_PTS,HOME_LAST5_WIN,HOME_REST_DAYS,AWAY_LAST5_WIN,AWAY_REST_DAYS,SEASON
21700873,2018-02-23,DET,0,98,BOS,1,110,57,59,28,40,0.4912280701754385,0.6779661016949152,103.3859649122807,103.135593220339,0.4,9.0,0.2,9.0,2017-18
21700874,2018-02-23,IND,1,116,ATL,0,93,58,59,33,18,0.5689655172413793,0.3050847457627119,106.77586206896552,103.66101694915254,0.8,9.0,0.2,9.0,2017-18
21700875,2018-02-23,WAS,0,105,CHA,1,122,58,58,34,25,0.5862068965517241,0.4310344827586206,107.46551724137932,106.10344827586206,0.6,1.0,0.4,1.0,2017-18
21700876,2018-02-23,TOR,0,119,MIL,1,122,57,57,41,32,0.7192982456140351,0.5614035087719298,111.859649122807,104.59649122807018,1.0,9.0,0.6,8.0,2017-18
21700877,2018-02-23,HOU,1,120,MIN,0,102,57,61,44,36,0.7719298245614035,0.5901639344262295,114.10526315789474,109.7377049180328,1.0,9.0,0.4,8.0,2017-18
21700878,2018-02-23,MEM,0,89,CLE,1,112,56,57,18,34,0.3214285714285714,0.5964912280701754,99.17857142857144,110.05263157894736,0.0,9.0,0.8,1.0,2017-18
21700879,2018-02-23,NOP,1,124,MIA,0,123,57,58,31,30,0.543859649122807,0.5172413793103449,111.3157894736842,100.51724137931036,0.6,9.0,0.2,9.0,2017-18
21700880,2018-02-23,DEN,1,122,SAS,0,119,58,59,32,35,0.5517241379310345,0.5932203389830508,107.86206896551724,101.57627118644068,0.8,8.0,0.2,10.0,2017-18
21700881,2018-02-23,PHX,0,117,LAC,1,128,59,57,18,30,0.3050847457627119,0.5263157894736842,103.8813559322034,108.29824561403508,0.0,9.0,0.6,1.0,2017-18
21700882,2018-02-23,UTA,0,81,POR,1,100,58,58,30,32,0.5172413793103449,0.5517241379310345,103.48275862068964,105.0,1.0,9.0,0.6,9.0,2017-18
21700883,2018-02-23,LAL,1,124,DAL,0,102,57,58,23,18,0.4035087719298245,0.3103448275862069,107.26315789473684,102.06896551724138,0.4,8.0,0.2,10.0,2017-18
21700884,2018-02-24,PHI,1,116,ORL,0,105,56,58,31,18,0.5535714285714286,0.3103448275862069,107.64285714285714,105.67241379310344,1.0,2.0,0.2,2.0,2017-18
21700885,2018-02-24,MIA,1,115,MEM,0,89,59,57,30,18,0.5084745762711864,0.3157894736842105,100.89830508474576,99.0,0.2,1.0,0.0,1.0,2017-18
21700886,2018-02-24,NYK,0,112,BOS,1,121,60,60,24,41,0.4,0.6833333333333333,103.93333333333334,103.25,0.2,2.0,0.4,1.0,2017-18
21700887,2018-02-24,GSW,1,112,OKC,0,80,59,60,45,34,0.7627118644067796,0.5666666666666667,116.15254237288136,106.65,0.8,2.0,0.6,2.0,2017-18
21700888,2018-02-24,MIN,1,122,CHI,0,104,62,58,36,20,0.5806451612903226,0.3448275862068966,109.61290322580643,103.53448275862068,0.4,1.0,0.4,2.0,2017-18
21700889,2018-02-24,PHX,0,104,POR,1,106,60,59,18,33,0.3,0.559322033898305,104.1,104.91525423728814,0.0,1.0,0.8,1.0,2017-18
21700890,2018-02-24,UTA,1,97,DAL,0,90,59,59,30,18,0.5084745762711864,0.3050847457627119,103.10169491525424,102.0677966101695,0.8,1.0,0.2,1.0,2017-18
21700891,2018-02-24,SAC,0,108,LAL,1,113,58,58,18,24,0.3103448275862069,0.4137931034482758,98.84482758620688,107.55172413793105,0.2,2.0,0.4,1.0,2017-18
21700892,2018-02-25,CHA,1,114,DET,0,98,59,58,26,28,0.4406779661016949,0.4827586206896552,106.3728813559322,103.29310344827586,0.6,2.0,0.2,2.0,2017-18
21700893,2018-02-25,MIL,0,121,NOP,1,123,58,58,33,32,0.5689655172413793,0.5517241379310345,104.89655172413794,111.53448275862068,0.6,2.0,0.8,2.0,2017-18
21700894,2018-02-25,CLE,0,94,SAS,1,110,58,60,35,35,0.603448275862069,0.5833333333333334,110.08620689655172,101.86666666666666,0.8,2.0,0.2,2.0,2017-18
21700895,2018-02-25,WAS,1,109,PHI,0,94,59,57,34,32,0.576271186440678,0.5614035087719298,107.42372881355932,107.78947368421052,0.6,2.0,1.0,1.0,2017-18
21700896,2018-02-25,DEN,0,114,HOU,1,119,59,58,33,45,0.559322033898305,0.7758620689655172,108.10169491525424,114.20689655172414,0.8,2.0,1.0,2.0,2017-18
21700897,2018-02-26,ATL,0,104,LAL,1,123,60,59,18,25,0.3,0.423728813559322,103.48333333333332,107.64406779661016,0.2,3.0,0.4,2.0,2017-18
21700898,2018-02-26,BOS,1,109,MEM,0,98,61,58,42,18,0.6885245901639344,0.3103448275862069,103.54098360655738,98.82758620689656,0.4,2.0,0.0,2.0,2017-18
21700899,2018-02-26,BKN,1,104,CHI,0,87,60,59,19,20,0.3166666666666666,0.3389830508474576,105.21666666666668,103.54237288135592,0.0,4.0,0.2,2.0,2017-18
21700900,2018-02-26,NYK,0,111,GSW,1,125,61,60,24,46,0.3934426229508196,0.7666666666666667,104.0655737704918,116.08333333333331,0.2,2.0,0.8,2.0,2017-18
21700901,2018-02-26,TOR,1,123,DET,0,94,58,59,41,28,0.7068965517241379,0.4745762711864407,111.98275862068964,103.20338983050848,0.8,3.0,0.2,1.0,2017-18
21700902,2018-02-26,NOP,1,125,PHX,0,116,59,61,33,18,0.559322033898305,0.2950819672131147,111.72881355932203,104.09836065573772,1.0,1.0,0.0,2.0,2017-18
21700903,2018-02-26,OKC,1,112,ORL,0,105,61,59,34,18,0.5573770491803278,0.3050847457627119,106.21311475409836,105.66101694915254,0.6,2.0,0.0,2.0,2017-18
21700904,2018-02-26,DAL,1,109,IND,0,103,60,59,18,34,0.3,0.576271186440678,101.86666666666666,106.9322033898305,0.2,2.0,0.8,3.0,2017-18
21700905,2018-02-26,UTA,0,85,HOU,1,96,60,59,31,46,0.5166666666666667,0.7796610169491526,103.0,114.28813559322032,0.8,2.0,1.0,1.0,2017-18
21700906,2018-02-26,SAC,0,100,MIN,1,118,59,63,18,37,0.3050847457627119,0.5873015873015873,99.0,109.8095238095238,0.2,2.0,0.6,2.0,2017-18
21700907,2018-02-27,CHA,1,118,CHI,0,103,60,60,27,20,0.45,0.3333333333333333,106.5,103.26666666666668,0.8,2.0,0.2,1.0,2017-18
21700908,2018-02-27,CLE,1,129,BKN,0,123,59,61,35,20,0.5932203389830508,0.3278688524590163,109.8135593220339,105.1967213114754,0.6,2.0,0.2,1.0,2017-18
21700909,2018-02-27,MIA,1,102,PHI,0,101,60,58,31,32,0.5166666666666667,0.5517241379310345,101.13333333333334,107.55172413793105,0.4,3.0,0.8,2.0,2017-18
21700910,2018-02-27,MIL,0,104,WAS,1,107,59,60,33,35,0.559322033898305,0.5833333333333334,105.16949152542372,107.45,0.6,2.0,0.8,2.0,2017-18
21700911,2018-02-27,POR,1,116,SAC,0,99,60,60,34,18,0.5666666666666667,0.3,104.93333333333334,99.01666666666668,0.8,3.0,0.2,1.0,2017-18
21700912,2018-02-27,DEN,0,120,LAC,1,122,60,58,33,31,0.55,0.5344827586206896,108.2,108.63793103448276,0.8,2.0,0.6,4.0,2017-18
21700913,2018-02-28,DET,1,110,MIL,0,87,60,60,28,33,0.4666666666666667,0.55,103.05,105.15,0.2,2.0,0.4,1.0,2017-18
21700914,2018-02-28,ORL,0,104,TOR,1,117,60,59,18,42,0.3,0.711864406779661,105.65,112.16949152542372,0.0,2.0,0.8,2.0,2017-18
21700915,2018-02-28,ATL,1,107,IND,0,102,61,60,18,34,0.2950819672131147,0.5666666666666667,103.49180327868852,106.86666666666666,0.2,2.0,0.8,2.0,2017-18
21700916,2018-02-28,BOS,1,134,CHA,0,106,62,61,43,28,0.6935483870967742,0.4590163934426229,103.62903225806453,106.68852459016394,0.6,2.0,1.0,1.0,2017-18
21700917,2018-02-28,WAS,0,101,GSW,1,109,61,61,36,47,0.5901639344262295,0.7704918032786885,107.44262295081968,116.22950819672133,0.8,1.0,0.8,2.0,2017-18
21700918,2018-02-28,MEM,0,102,PHX,1,110,59,62,18,18,0.3050847457627119,0.2903225806451613,98.8135593220339,104.29032258064515,0.0,2.0,0.0,2.0,2017-18
21700919,2018-02-28,DAL,0,110,OKC,1,111,61,62,19,35,0.3114754098360656,0.5645161290322581,101.98360655737704,106.30645161290325,0.2,2.0,0.6,2.0,2017-18
21700920,2018-02-28,SAS,0,116,NOP,1,121,61,60,36,34,0.5901639344262295,0.5666666666666667,102.0,111.95,0.2,3.0,1.0,2.0,2017-18
21700921,2018-02-28,LAC,0,92,HOU,1,105,59,60,32,47,0.5423728813559322,0.7833333333333333,108.864406779661,113.98333333333332,0.8,1.0,1.0,2.0,2017-18
21700922,2018-03-01,MIA,0,113,LAL,1,131,61,60,32,26,0.5245901639344263,0.4333333333333333,101.14754098360656,107.9,0.4,2.0,0.6,3.0,2017-18
21700923,2018-03-01,CLE,0,97,PHI,1,108,60,59,36,32,0.6,0.5423728813559322,110.13333333333334,107.44067796610167,0.6,2.0,0.6,2.0,2017-18
21700924,2018-03-01,SAC,1,116,BKN,0,111,61,62,18,20,0.2950819672131147,0.3225806451612903,99.01639344262296,105.48387096774194,0.0,2.0,0.2,2.0,2017-18
21700925,2018-03-01,POR,1,108,MIN,0,99,61,64,35,38,0.5737704918032787,0.59375,105.11475409836063,109.9375,0.8,2.0,0.6,3.0,2017-18
21700926,2018-03-02,ORL,1,115,DET,0,106,61,61,18,29,0.2950819672131147,0.4754098360655737,105.62295081967213,103.1639344262295,0.0,2.0,0.4,2.0,2017-18
21700927,2018-03-02,PHI,1,110,CHA,0,99,60,62,33,28,0.55,0.4516129032258064,107.45,106.6774193548387,0.6,1.0,0.8,2.0,2017-18
21700928,2018-03-02,ATL,0,109,GSW,1,114,62,62,19,48,0.3064516129032258,0.7741935483870968,103.5483870967742,116.11290322580643,0.2,2.0,0.8,2.0,2017-18
21700929,2018-03-02,WAS,0,95,TOR,1,102,62,60,36,43,0.5806451612903226,0.7166666666666667,107.33870967741936,112.25,0.6,2.0,0.8,2.0,2017-18
21700930,2018-03-02,CHI,1,108,DAL,0,100,61,62,20,19,0.3278688524590163,0.3064516129032258,103.2622950819672,102.11290322580643,0.0,3.0,0.2,2.0,2017-18
21700931,2018-03-02,MEM,0,102,DEN,1,108,60,61,18,33,0.3,0.5409836065573771,98.86666666666666,108.3934426229508,0.0,2.0,0.6,3.0,2017-18
21700932,2018-03-02,MIL,0,96,IND,1,103,61,61,33,34,0.5409836065573771,0.5573770491803278,104.85245901639344,106.78688524590164,0.2,2.0,0.6,2.0,2017-18
21700933,2018-03-02,PHX,0,116,OKC,1,124,63,63,19,36,0.3015873015873015,0.5714285714285714,104.38095238095238,106.38095238095238,0.2,2.0,0.8,2.0,2017-18
21700934,2018-03-02,UTA,1,116,MIN,0,108,61,65,31,38,0.5081967213114754,0.5846153846153846,102.70491803278688,109.76923076923076,0.6,4.0,0.6,1.0,2017-18
21700935,2018-03-02,LAC,1,128,NYK,0,105,60,62,32,24,0.5333333333333333,0.3870967741935484,108.58333333333331,104.1774193548387,0.6,2.0,0.2,4.0,2017-18
21700936,2018-03-03,ORL,1,107,MEM,0,100,62,61,19,18,0.3064516129032258,0.2950819672131147,105.7741935483871,98.91803278688523,0.2,1.0,0.0,1.0,2017-18
21700937,2018-03-03,CLE,0,117,DEN,1,126,61,62,36,34,0.5901639344262295,0.5483870967741935,109.91803278688523,108.38709677419357,0.4,2.0,0.6,1.0,2017-18
21700938,2018-03-03,MIA,1,105,DET,0,96,62,62,32,29,0.5161290322580645,0.4677419354838709,101.33870967741936,103.20967741935485,0.4,2.0,0.2,1.0,2017-18
21700939,2018-03-03,HOU,1,123,BOS,0,120,61,63,48,44,0.7868852459016393,0.6984126984126984,113.8360655737705,104.11111111111111,1.0,3.0,0.8,3.0,2017-18
21700940,2018-03-03,SAS,0,112,LAL,1,116,62,61,36,27,0.5806451612903226,0.4426229508196721,102.2258064516129,108.27868852459017,0.2,3.0,0.8,2.0,2017-18
21700941,2018-03-03,POR,1,108,OKC,0,100,62,64,36,37,0.5806451612903226,0.578125,105.16129032258064,106.65625,1.0,2.0,0.8,1.0,2017-18
21700942,2018-03-03,SAC,0,91,UTA,1,98,62,62,19,32,0.3064516129032258,0.5161290322580645,99.29032258064515,102.91935483870968,0.2,2.0,0.6,1.0,2017-18
21700943,2018-03-04,ATL,1,113,PHX,0,112,63,64,19,19,0.3015873015873015,0.296875,103.63492063492065,104.5625,0.2,2.0,0.2,2.0,2017-18
21700944,2018-03-04,TOR,1,103,CHA,0,98,61,63,44,28,0.7213114754098361,0.4444444444444444,112.08196721311477,106.55555555555556,0.8,2.0,0.6,2.0,2017-18
21700945,2018-03-04,WAS,0,95,IND,1,98,63,62,36,35,0.5714285714285714,0.5645161290322581,107.14285714285714,106.7258064516129,0.4,2.0,0.6,2.0,2017-18
21700946,2018-03-04,DAL,0,109,NOP,1,126,63,61,19,35,0.3015873015873015,0.5737704918032787,102.07936507936508,112.09836065573772,0.2,2.0,1.0,4.0,2017-18
21700947,2018-03-04,MIL,1,118,PHI,0,110,62,61,33,34,0.532258064516129,0.5573770491803278,104.70967741935485,107.49180327868852,0.2,2.0,0.6,2.0,2017-18
21700948,2018-03-04,LAC,1,123,BKN,0,120,61,63,33,20,0.5409836065573771,0.3174603174603174,108.90163934426228,105.57142857142856,0.6,2.0,0.2,3.0,2017-18
21700949,2018-03-04,SAC,1,102,NYK,0,99,63,63,19,24,0.3015873015873015,0.3809523809523809,99.15873015873017,104.1904761904762,0.2,1.0,0.2,2.0,2017-18
21700950,2018-03-05,CLE,1,112,DET,0,90,62,63,36,29,0.5806451612903226,0.4603174603174603,110.03225806451611,103.0952380952381,0.4,2.0,0.2,2.0,2017-18
21700951,2018-03-05,IND,1,92,MIL,0,89,63,63,36,34,0.5714285714285714,0.5396825396825397,106.58730158730158,104.92063492063492,0.6,1.0,0.2,1.0,2017-18
21700952,2018-03-05,MIA,1,125,PHX,0,103,63,65,33,19,0.5238095238095238,0.2923076923076923,101.3968253968254,104.67692307692307,0.6,2.0,0.2,1.0,2017-18
21700953,2018-03-05,CHI,0,89,BOS,1,105,62,64,21,44,0.3387096774193548,0.6875,103.33870967741936,104.359375,0.2,3.0,0.8,2.0,2017-18
21700954,2018-03-05,SAS,1,100,MEM,0,98,63,62,36,18,0.5714285714285714,0.2903225806451613,102.38095238095238,98.93548387096774,0.2,2.0,0.0,2.0,2017-18
21700955,2018-03-05,UTA,1,94,ORL,0,80,63,63,33,20,0.5238095238095238,0.3174603174603174,102.84126984126983,105.7936507936508,0.6,2.0,0.4,2.0,2017-18
21700956,2018-03-05,LAL,0,103,POR,1,108,62,63,28,37,0.4516129032258064,0.5873015873015873,108.40322580645162,105.2063492063492,1.0,2.0,1.0,2.0,2017-18
21700957,2018-03-06,CHA,0,114,PHI,1,128,64,62,28,34,0.4375,0.5483870967741935,106.421875,107.53225806451611,0.4,2.0,0.4,2.0,2017-18
21700958,2018-03-06,TOR,1,106,ATL,0,90,62,64,45,20,0.7258064516129032,0.3125,111.93548387096774,103.78125,0.8,2.0,0.4,2.0,2017-18
21700959,2018-03-06,WAS,1,117,MIA,0,113,64,64,36,34,0.5625,0.53125,106.953125,101.765625,0.4,2.0,0.8,1.0,2017-18
21700960,2018-03-06,OKC,0,112,HOU,1,122,65,62,37,49,0.5692307692307692,0.7903225806451613,106.55384615384617,113.98387096774194,0.6,3.0,1.0,3.0,2017-18
21700961,2018-03-06,DAL,1,118,DEN,0,107,64,63,19,35,0.296875,0.5555555555555556,102.1875,108.66666666666669,0.2,2.0,0.6,3.0,2017-18
21700962,2018-03-06,POR,1,111,NYK,0,87,64,64,38,24,0.59375,0.375,105.25,104.109375,1.0,1.0,0.2,2.0,2017-18
21700963,2018-03-06,GSW,1,114,BKN,0,101,63,64,49,20,0.7777777777777778,0.3125,116.07936507936508,105.796875,1.0,4.0,0.2,2.0,2017-18
21700964,2018-03-06,LAC,0,116,NOP,1,121,62,62,34,36,0.5483870967741935,0.5806451612903226,109.12903225806453,112.3225806451613,0.8,2.0,1.0,2.0,2017-18
21700965,2018-03-07,IND,0,84,UTA,1,104,64,64,37,34,0.578125,0.53125,106.359375,102.703125,0.6,2.0,0.8,2.0,2017-18
21700966,2018-03-07,DET,0,119,TOR,1,121,64,63,29,46,0.453125,0.7301587301587301,102.890625,111.84126984126983,0.2,2.0,1.0,1.0,2017-18
21700967,2018-03-07,CHI,1,119,MEM,0,110,63,63,21,18,0.3333333333333333,0.2857142857142857,103.11111111111111,98.92063492063492,0.2,2.0,0.0,2.0,2017-18
21700968,2018-03-07,MIL,0,99,HOU,1,110,64,63,34,50,0.53125,0.7936507936507936,104.671875,114.11111111111111,0.2,2.0,1.0,1.0,2017-18
21700969,2018-03-07,SAC,0,101,NOP,1,114,64,63,20,37,0.3125,0.5873015873015873,99.203125,112.46031746031746,0.4,3.0,1.0,1.0,2017-18
21700970,2018-03-07,DEN,0,108,CLE,1,113,64,63,35,37,0.546875,0.5873015873015873,108.640625,110.06349206349206,0.4,1.0,0.4,2.0,2017-18
21700971,2018-03-07,LAL,1,108,ORL,0,107,63,64,28,20,0.4444444444444444,0.3125,108.31746031746032,105.390625,0.8,2.0,0.4,2.0,2017-18
21700972,2018-03-08,CHA,0,111,BKN,1,125,65,65,28,20,0.4307692307692308,0.3076923076923077,106.53846153846152,105.72307692307692,0.2,2.0,0.2,2.0,2017-18
21700973,2018-03-08,MIA,1,108,PHI,0,99,65,63,34,35,0.5230769230769231,0.5555555555555556,101.93846153846154,107.85714285714286,0.6,2.0,0.6,2.0,2017-18
21700974,2018-03-08,MIN,0,109,BOS,1,117,66,65,38,45,0.5757575757575758,0.6923076923076923,109.74242424242424,104.36923076923075,0.4,6.0,0.8,3.0,2017-18
21700975,2018-03-08,OKC,1,115,PHX,0,87,66,66,37,19,0.5606060606060606,0.2878787878787879,106.63636363636364,104.65151515151516,0.6,2.0,0.2,3.0,2017-18
21700976,2018-03-08,GSW,1,110,SAS,0,107,64,64,50,37,0.78125,0.578125,116.046875,102.34375,1.0,2.0,0.4,3.0,2017-18
21700977,2018-03-09,DET,1,99,CHI,0,83,65,64,29,22,0.4461538461538462,0.34375,103.13846153846154,103.359375,0.2,2.0,0.4,2.0,2017-18
21700978,2018-03-09,IND,1,112,ATL,0,87,65,65,37,20,0.5692307692307692,0.3076923076923077,106.01538461538462,103.56923076923076,0.6,2.0,0.4,3.0,2017-18
21700979,2018-03-09,TOR,1,108,HOU,0,105,64,64,47,51,0.734375,0.796875,111.984375,114.046875,1.0,2.0,1.0,2.0,2017-18
21700980,2018-03-09,MEM,0,78,UTA,1,95,64,65,18,35,0.28125,0.5384615384615384,99.09375,102.72307692307692,0.0,2.0,0.8,2.0,2017-18
21700981,2018-03-09,MIL,1,120,NYK,0,112,65,65,34,24,0.5230769230769231,0.3692307692307692,104.5846153846154,103.84615384615384,0.2,2.0,0.0,3.0,2017-18
21700982,2018-03-09,NOP,0,97,WAS,1,116,64,65,38,37,0.59375,0.5692307692307692,112.484375,107.1076923076923,1.0,2.0,0.4,3.0,2017-18
21700983,2018-03-09,DEN,1,125,LAL,0,116,65,64,35,29,0.5384615384615384,0.453125,108.63076923076925,108.3125,0.4,2.0,0.8,2.0,2017-18
21700984,2018-03-09,POR,1,125,GSW,0,108,65,65,39,51,0.6,0.7846153846153846,105.33846153846154,115.95384615384616,1.0,3.0,1.0,1.0,2017-18
21700985,2018-03-09,SAC,1,94,ORL,0,88,65,65,20,20,0.3076923076923077,0.3076923076923077,99.23076923076924,105.4153846153846,0.4,2.0,0.4,2.0,2017-18
21700986,2018-03-09,LAC,1,116,CLE,0,102,63,64,34,38,0.5396825396825397,0.59375,109.23809523809524,110.109375,0.6,3.0,0.6,2.0,2017-18
21700987,2018-03-10,CHA,1,122,PHX,0,115,66,67,28,19,0.4242424242424242,0.2835820895522388,106.6060606060606,104.38805970149254,0.0,2.0,0.2,2.0,2017-18
21700988,2018-03-10,MIA,1,129,WAS,0,102,66,66,35,38,0.5303030303030303,0.5757575757575758,102.03030303030305,107.24242424242424,0.6,2.0,0.4,1.0,2017-18
21700989,2018-03-10,DAL,1,114,MEM,0,80,65,65,20,18,0.3076923076923077,0.2769230769230769,102.43076923076924,98.76923076923076,0.4,4.0,0.0,1.0,2017-18
21700990,2018-03-10,OKC,1,104,SAS,0,94,67,65,38,37,0.5671641791044776,0.5692307692307692,106.76119402985074,102.4153846153846,0.6,2.0,0.4,2.0,2017-18
21700991,2018-03-10,LAC,1,113,ORL,0,105,64,66,35,20,0.546875,0.303030303030303,109.34375,105.15151515151516,0.6,1.0,0.4,1.0,2017-18
21700992,2018-03-11,NYK,0,106,TOR,1,132,66,65,24,48,0.3636363636363636,0.7384615384615385,103.96969696969695,111.92307692307692,0.0,2.0,1.0,2.0,2017-18
21700993,2018-03-11,ATL,0,122,CHI,1,129,66,65,20,22,0.303030303030303,0.3384615384615385,103.3181818181818,103.04615384615384,0.4,2.0,0.4,2.0,2017-18
21700994,2018-03-11,MIN,1,109,GSW,0,103,67,66,38,51,0.5671641791044776,0.7727272727272727,109.73134328358208,115.83333333333331,0.4,3.0,0.8,2.0,2017-18
21700995,2018-03-11,NOP,0,99,UTA,1,116,65,66,38,36,0.5846153846153846,0.5454545454545454,112.24615384615385,102.6060606060606,0.8,2.0,1.0,2.0,2017-18
21700996,2018-03-11,DEN,1,130,SAC,0,104,66,66,36,21,0.5454545454545454,0.3181818181818182,108.87878787878788,99.15151515151516,0.6,2.0,0.6,2.0,2017-18
21700997,2018-03-11,DAL,0,82,HOU,1,105,66,65,21,51,0.3181818181818182,0.7846153846153846,102.6060606060606,113.9076923076923,0.4,1.0,0.8,2.0,2017-18
21700998,2018-03-11,BOS,0,97,IND,1,99,66,66,46,38,0.696969696969697,0.5757575757575758,104.56060606060606,106.1060606060606,0.8,3.0,0.8,2.0,2017-18
21700999,2018-03-11,BKN,0,97,PHI,1,120,66,64,21,35,0.3181818181818182,0.546875,106.01515151515152,107.71875,0.2,3.0,0.6,3.0,2017-18
21701000,2018-03-11,LAL,1,127,CLE,0,113,65,65,29,38,0.4461538461538462,0.5846153846153846,108.43076923076924,109.98461538461538,0.6,2.0,0.4,2.0,2017-18
21701001,2018-03-12,HOU,1,109,SAS,0,93,66,66,52,37,0.7878787878787878,0.5606060606060606,113.77272727272728,102.28787878787878,0.8,1.0,0.2,2.0,2017-18
21701002,2018-03-12,MEM,0,103,MIL,1,121,66,66,18,35,0.2727272727272727,0.5303030303030303,98.48484848484848,104.8181818181818,0.0,2.0,0.4,3.0,2017-18
21701003,2018-03-12,OKC,1,106,SAC,0,101,68,67,39,21,0.5735294117647058,0.3134328358208955,106.72058823529412,99.22388059701493,0.6,2.0,0.4,1.0,2017-18
21701004,2018-03-12,POR,1,115,MIA,0,99,66,67,40,36,0.6060606060606061,0.5373134328358209,105.63636363636364,102.43283582089552,1.0,3.0,0.8,2.0,2017-18
21701005,2018-03-13,PHI,0,98,IND,1,101,65,67,36,39,0.5538461538461539,0.582089552238806,107.9076923076923,106.0,0.6,2.0,0.8,2.0,2017-18
21701006,2018-03-13,WAS,0,111,MIN,1,116,67,68,38,39,0.5671641791044776,0.5735294117647058,107.1641791044776,109.72058823529412,0.4,3.0,0.4,2.0,2017-18
21701007,2018-03-13,ATL,0,107,OKC,1,119,67,69,20,40,0.2985074626865671,0.5797101449275363,103.59701492537312,106.71014492753623,0.2,2.0,0.6,1.0,2017-18
21701008,2018-03-13,BKN,0,102,TOR,1,116,67,66,21,49,0.3134328358208955,0.7424242424242424,105.88059701492536,112.22727272727272,0.2,2.0,1.0,2.0,2017-18
21701009,2018-03-13,NYK,0,97,DAL,1,110,67,67,24,21,0.3582089552238806,0.3134328358208955,104.0,102.29850746268656,0.0,2.0,0.4,2.0,2017-18
21701010,2018-03-13,CHI,0,106,LAC,1,112,66,65,23,36,0.3484848484848485,0.5538461538461539,103.43939393939394,109.4,0.6,2.0,0.8,3.0,2017-18
21701011,2018-03-13,NOP,1,119,CHA,0,115,66,67,38,29,0.5757575757575758,0.4328358208955223,112.04545454545456,106.8358208955224,0.6,2.0,0.2,3.0,2017-18
21701012,2018-03-13,SAS,1,108,ORL,0,72,67,67,37,20,0.5522388059701493,0.2985074626865671,102.14925373134328,105.14925373134328,0.2,1.0,0.2,3.0,2017-18
21701013,2018-03-13,UTA,1,110,DET,0,79,67,66,37,30,0.5522388059701493,0.4545454545454545,102.80597014925372,103.07575757575758,1.0,2.0,0.2,4.0,2017-18
21701014,2018-03-13,PHX,0,107,CLE,1,129,68,66,19,38,0.2794117647058823,0.5757575757575758,104.54411764705884,110.03030303030305,0.0,3.0,0.4,2.0,2017-18
21701015,2018-03-13,LAL,1,112,DEN,0,103,66,67,30,37,0.4545454545454545,0.5522388059701493,108.71212121212122,109.19402985074628,0.6,2.0,0.6,2.0,2017-18
21701016,2018-03-14,ORL,1,126,MIL,0,117,68,67,20,36,0.2941176470588235,0.5373134328358209,104.66176470588236,105.05970149253731,0.0,1.0,0.6,2.0,2017-18
21701017,2018-03-14,BOS,0,124,WAS,1,125,67,68,46,38,0.6865671641791045,0.5588235294117647,104.44776119402984,107.22058823529412,0.6,3.0,0.4,1.0,2017-18
21701018,2018-03-14,SAC,1,123,MIA,0,119,68,68,21,36,0.3088235294117647,0.5294117647058824,99.25,102.38235294117646,0.4,2.0,0.6,2.0,2017-18
21701019,2018-03-14,GSW,1,117,LAL,0,106,67,67,51,31,0.7611940298507462,0.4626865671641791,115.64179104477611,108.76119402985074,0.6,3.0,0.6,1.0,2017-18
21701020,2018-03-15,IND,0,99,TOR,1,106,68,67,40,50,0.5882352941176471,0.746268656716418,105.92647058823528,112.28358208955224,0.8,2.0,1.0,2.0,2017-18
21701021,2018-03-15,ATL,0,117,CHA,1,129,68,68,20,29,0.2941176470588235,0.4264705882352941,103.6470588235294,106.95588235294116,0.2,2.0,0.2,2.0,2017-18
21701022,2018-03-15,NYK,0,110,PHI,1,118,68,66,24,36,0.3529411764705882,0.5454545454545454,103.8970588235294,107.75757575757576,0.0,2.0,0.4,2.0,2017-18
21701023,2018-03-15,HOU,1,101,LAC,0,96,67,66,53,37,0.7910447761194029,0.5606060606060606,113.70149253731344,109.43939393939394,0.8,3.0,0.8,2.0,2017-18
21701024,2018-03-15,MEM,0,110,CHI,1,111,67,67,18,23,0.2686567164179104,0.3432835820895522,98.55223880597016,103.4776119402985,0.0,3.0,0.4,2.0,2017-18
21701025,2018-03-15,SAS,1,98,NOP,0,93,68,67,38,39,0.5588235294117647,0.582089552238806,102.23529411764706,112.14925373134328,0.4,2.0,0.6,2.0,2017-18
21701026,2018-03-15,DEN,1,120,DET,0,113,68,67,37,30,0.5441176470588235,0.4477611940298507,109.1029411764706,102.71641791044776,0.4,2.0,0.2,2.0,2017-18
21701027,2018-03-15,UTA,1,116,PHX,0,88,68,69,38,19,0.5588235294117647,0.2753623188405797,102.91176470588236,104.57971014492752,1.0,2.0,0.0,2.0,2017-18
21701028,2018-03-15,POR,1,113,CLE,0,105,67,67,41,39,0.6119402985074627,0.582089552238806,105.77611940298507,110.31343283582088,1.0,3.0,0.6,2.0,2017-18
21701029,2018-03-16,ORL,0,83,BOS,1,92,69,68,21,46,0.3043478260869565,0.6764705882352942,104.97101449275362,104.73529411764706,0.2,2.0,0.4,2.0,2017-18
